,Expected Return,Portfolio Variance,Portfolio Std,Sharpe Ratio,SPY,VTWO,IJH,VEU,VWO,VT,AGG
1526,0.08940948165741704,0.02504012285357699,0.15824071174504048,0.4386322640487772,0.016756141008673626,0.25491473282656585,0.11585452228069472,0.10930507000014511,0.22804776959593429,0.0691801649141511,0.20594159937383533
7539,0.08274377382991759,0.0204624258307015,0.14304693576131403,0.43862368317075245,0.18256326865736935,0.11764704450944248,0.16880940764812039,0.00018599191161330117,0.15124588404104689,0.1083409719278022,0.2712074313046055
610,0.10272720019179997,0.03557512426124748,0.18861369054564275,0.4386065505238643,0.06269210953587637,0.2579500862338251,0.2717054618535984,0.019422642835732723,0.20943799287322365,0.1422160240259306,0.03657568264181309
8947,0.0916058691780477,0.026664954610549334,0.16329407402153126,0.4385086820027899,0.16209721397278956,0.31724784417494306,0.05443524690375102,0.10820311354613649,0.15183044953520958,0.07785536204437936,0.12833076982279093
3466,0.10005883149153193,0.03333317688816485,0.18257375739181372,0.4385013083765434,0.10099704916011618,0.3090219063073784,0.1504617135193774,0.053330355267293905,0.2518552991890393,0.07127869586679528,0.06305498068999944
7320,0.09335460663196811,0.027993452295704525,0.16731243915413022,0.4384288879106769,0.08560334685269935,0.23269225254330705,0.17659720385981062,0.04789548110322562,0.1795495546850579,0.13759810699236122,0.14006405396353827
351,0.08657464626813005,0.02305886925909151,0.15185147104684732,0.43841950169578053,0.1065071791459071,0.14620365603238608,0.2783428644330668,0.0797546043569199,0.12788809714226398,0.03679092451956919,0.224512674369887
361,0.0975999283392589,0.031338000222206314,0.17702542253079448,0.4383547132941315,0.18152106789302255,0.2533782183686189,0.22562711361660054,0.045207897583213044,0.20155216250950825,0.012983137205959751,0.07973040282307683
5839,0.09176494279971006,0.026802939079143804,0.1637160318329998,0.43835012366360443,0.1584651964164086,0.20229746840138482,0.1932822744072508,0.028685464506221676,0.188196133145049,0.07145224149979817,0.15762122162388686
956,0.09548333899564751,0.029653552738668005,0.17220206949589195,0.4383416483705397,0.43814695806815523,0.38254288655087265,0.009765605042940346,0.05544132483697738,0.026802438892135187,0.07003250280641603,0.017268283802503077
5274,0.08442685148270325,0.021602913140367695,0.14697929493764655,0.43833964171644196,0.0432076509316579,0.18131992541605715,0.11851796023815415,0.0476643482394029,0.06787383807096602,0.30695792252293286,0.2344583545808291
226,0.08602167138442049,0.022687084358138206,0.15062232357170105,0.43832593880409804,0.05263494851411652,0.1834857572089218,0.08948765814623344,0.017448026982551913,0.1990697676997684,0.2116328138465401,0.24624102760186783
2404,0.08593181857670527,0.022627035568668918,0.15042285587193496,0.4383098445680185,0.13575398674814165,0.2356595781191756,0.016507236909107773,0.03532520910210249,0.1347603867299576,0.23381534303559565,0.20817825935591916
3879,0.10401087620326518,0.036740845092683265,0.19167901578598337,0.43828937590678363,0.031700365587060804,0.3961860496266628,0.0011846333251758188,0.02977956184842489,0.29286103896250026,0.2300418353669545,0.018246515283220962
967,0.09709541715865697,0.030944191917657182,0.17590961291997997,0.43826722075573615,0.010501002258830794,0.27905754958121654,0.09572210351427655,0.022350223745077794,0.35650975001540486,0.09008290094269822,0.14577646994249524
2490,0.09238842496879462,0.027283168392097032,0.16517617380269176,0.43824979900106487,0.11260691923101154,0.1911395668616004,0.22564525190590878,0.0309509295313437,0.19678359220158406,0.08191809614157212,0.16095564412697932
4630,0.08767435894565655,0.02386072877892702,0.15446918391357878,0.43810912462331947,0.23415610059754793,0.2363333165719588,0.06983685608958576,0.04243103411340201,0.15741785316092224,0.07871021280008074,0.18111462666650244
4557,0.09132251782453825,0.026503726782103585,0.16279965227881657,0.4380999395649121,0.13359456984698498,0.16817502620832617,0.2587128097984151,0.03518001656707497,0.21961891031552094,0.002939941174787735,0.18177872608889
5958,0.08977073754440483,0.025366409239437667,0.15926835605178347,0.43807030645635614,0.19278521240620616,0.171017393672672,0.3251778983995494,0.08230933145734282,0.03459641572415211,0.042897181689783154,0.15121656665029437
7949,0.08476438305736886,0.021857619065431464,0.14784322461794272,0.43806121805536463,0.14809913275399664,0.1791133723520367,0.14078930225904585,0.05445296470123174,0.1321736015706364,0.11308104732619001,0.23229057903686268
8214,0.09040892345197683,0.02583791385963929,0.16074176140517837,0.438025083441126,0.04047038027296631,0.20842703211885463,0.140772836526359,0.03778342519783808,0.2726689363227797,0.08885330914419444,0.21102408041700782
2795,0.09445853257845811,0.028897991272298043,0.16999409187468265,0.4380065904487312,0.19741229588462042,0.20135835851359216,0.22390675994127332,0.005712031458891727,0.19543551984818283,0.05385852536850638,0.12231650898493317
5923,0.08158441160063623,0.0197695268177826,0.14060414936189686,0.43799853617495976,0.10187456846719566,0.22906445739941678,0.04578937562494615,0.10593831887396161,0.03235563375607529,0.243104144991309,0.24187350088709553
2566,0.07863742002691688,0.017925997363250592,0.13388800305946233,0.437958731828085,0.03546775268627413,0.18248568354373107,0.12941904405178536,0.15200866497372967,0.07274765360152531,0.12240915080797866,0.30546205033497575
8524,0.08250355855741222,0.020373153598918812,0.1427345564287738,0.437900674659694,0.24002714178766535,0.2256429062025153,0.0006075252530829704,0.026239079544677992,0.004843402070604107,0.2922120026398239,0.21042794250163027
1614,0.09741485686428246,0.031253858789404405,0.17678760926434975,0.4378975267917355,0.02813945385347058,0.2786844465867329,0.15664816015009506,0.05164373409610392,0.17632743336501244,0.21997387373912666,0.08858289820945851
8349,0.08678396238117751,0.02325946143066012,0.15251052891738368,0.43789738882457735,0.003198530522455184,0.20989424232517973,0.07774555412244363,0.04573432282085047,0.18497647623817678,0.24472204610776851,0.23372882786312582
3497,0.08502646001124183,0.02205266967192468,0.1485014130300607,0.4378844529787653,0.061262701546903255,0.10528883013739126,0.22647312918229703,0.006231167744800268,0.20403188625233468,0.12011993176142287,0.27659235337485055
8341,0.08149166944867792,0.019726119927768616,0.14044970604372448,0.43781985153841807,0.13978316282085745,0.1311456801769032,0.1328384712308373,0.02621693158159407,0.2140849940000503,0.05139824986481932,0.30453251032493833
1653,0.08697841638966787,0.02340635887293741,0.15299136862234225,0.4377921250904256,0.08364292931653046,0.18169627073411201,0.23354448245711487,0.10669194344135106,0.1655930814647299,0.005416195402150629,0.22341509718401112
6674,0.08391115131389483,0.021313238010920606,0.14599054082686524,0.43777597474406965,0.04144425843511376,0.235749735597279,0.13042747130446433,0.1655802913284494,0.1298109387438221,0.05183483190491544,0.24515247268595589
4126,0.08803247998044655,0.024166344111245547,0.155455280100888,0.4376337679639737,0.11615450974503898,0.1431772118867112,0.23034125980036108,0.004050442415870885,0.06306956774750817,0.25274019771966033,0.19046681068484939
8407,0.08665201520154002,0.023203539846176062,0.15232708178842022,0.437558537976317,0.09678126022389161,0.18498461156818255,0.17756250934190973,0.058432890960673424,0.05608652124270667,0.2285926947314041,0.1975595119312319
4121,0.09932267750921793,0.03286546430619245,0.18128834575391892,0.4375497894216027,0.03091447537137617,0.3815352690119541,0.019124060935359927,0.06464206398919849,0.03705910927745744,0.4537488678051038,0.012976153609550017
7714,0.09368826972084092,0.02836452010454789,0.1684176953427041,0.4375328232042163,0.08644079734449714,0.28856819446322274,0.15700763589371458,0.12130322271938679,0.17840062874443283,0.04367983232983798,0.12459968850490788
8389,0.08540004015013306,0.022349156114012735,0.14949634147367197,0.43746916817794335,0.20081411978251454,0.15579988852864912,0.25139790590343747,0.07813590778951825,0.0761165464326532,0.026945989976358872,0.21078964158686841
7740,0.09443289891022351,0.0289529722109736,0.17015572929223866,0.437439862999774,0.1252545948211864,0.28272089285205926,0.045280342124714136,0.012490815036623325,0.19576015574704733,0.2254693015694084,0.11302389784896134
1649,0.08688447525853286,0.023378931056926316,0.15290170390458804,0.4374344663959359,0.0984298423378363,0.20352554144134447,0.185008287195089,0.09631528988975938,0.08204816259291463,0.1382088030776289,0.19646407346542735
4621,0.08055378831194444,0.019163657702116286,0.1384328635191669,0.4374235045969441,0.02232495042553055,0.3069334838430508,0.07708643347656638,0.2822553971731326,0.030125102781015572,0.02925444009570818,0.2520201922049961
8020,0.08738033086241216,0.02373086566992085,0.15404825760105453,0.43739755263516145,0.11690775905182743,0.21294509462574734,0.20280863360753776,0.12205831333920161,0.12642949113160587,0.02158515427703767,0.19726555396704246
3147,0.08198960007211632,0.02008696016402508,0.1417284733708265,0.4373828250440769,0.07679087405798596,0.19913587555629997,0.19917822991810366,0.17803597311996464,0.07360298968001937,0.015861862707373296,0.25739419496025323
4726,0.09051163553619063,0.02599093993398889,0.16121705844602455,0.4373708106068559,0.09732573709575837,0.2236066413523583,0.09087562519813037,0.016602001412844607,0.22660547058428746,0.16124830160920947,0.18373622274741144
2169,0.07442097901077341,0.015482389105716128,0.12442824882524116,0.43736835907099675,0.2285133380312484,0.1037709189670415,0.19739295342172633,0.1053381517863265,0.00603091374782802,0.024535582781318895,0.33441814126451036
1640,0.09356221938952265,0.028298560576970132,0.1682217601173229,0.43729312627699385,0.2174479631522414,0.22180111853097084,0.24097662542431877,0.0337466744618323,0.006111315021216796,0.19379834934635806,0.08611795406306169
7632,0.08437092929896384,0.021670766019069407,0.14720993858795475,0.4372729852101908,0.11406481981340323,0.2602341789705106,0.015670943392235348,0.10991297491085149,0.20000417862605532,0.0583176160798262,0.24179528820711793
7364,0.07965363685308438,0.018615129498802993,0.13643727312872753,0.43722390139534395,0.18646619120396332,0.11802564485410927,0.11374029281497541,0.010377109828630184,0.1737111469631243,0.08616071695356915,0.31151889738162847
6088,0.10155533841345017,0.03479442907421668,0.18653264881574133,0.4372175001600459,0.0807356970745093,0.2840299045178307,0.1700901547962881,0.0043782632529386495,0.20042849507717733,0.2240412428376177,0.03629624244363819
5519,0.08499592377910385,0.02210654669848478,0.14868270477256185,0.4371451533554446,0.06100309724538204,0.19351572132506836,0.022720019143728884,0.00021901142267385305,0.20648021383370296,0.260873994338925,0.2551879426905188
6387,0.08723098412120003,0.023660878872041904,0.1538209311896203,0.4370730537206416,0.17920249342376665,0.2305754026758367,0.19213684946960702,0.12355152297729138,0.0294454569830448,0.07889249421991398,0.1661957802505396
4739,0.08360118218757052,0.021176595444616943,0.14552180401787543,0.43705603168414514,0.1339901753596516,0.11237644648720278,0.2280147206761571,0.02864168136520325,0.12092561844822579,0.11665445285305089,0.2593969048105087
9061,0.0972421887109597,0.031235066617404668,0.17673445226498616,0.4370522426218681,0.13962850553539097,0.2464315291473174,0.2552949920572964,0.06350445011949699,0.15059119699139037,0.06792123659322602,0.0766280895558819
3668,0.09925582011581151,0.032892193229453755,0.18136205013578158,0.4370033314934106,0.22331327257307115,0.3034000331833365,0.17354110964648162,0.051052281393294326,0.13954693755052772,0.08060458486790738,0.02854178078538142
7672,0.07743365040702721,0.017275791429100067,0.13143740498465445,0.43696579686530396,0.10802671889769716,0.19168624648545957,0.10018871323528933,0.14891930477592316,0.012779176744710083,0.1449468931386865,0.29345294672223415
1460,0.0980140376356722,0.03187695241865182,0.17854117849575157,0.436952630720585,0.04825584406718975,0.26859710150682825,0.28105426747558754,0.09642909663283623,0.024413475714275542,0.23254466107770055,0.04870555352558209
4695,0.07949683112864482,0.01854204953071457,0.13616919449976406,0.4369331209398313,0.0737047862841155,0.147140558478118,0.22979656238565294,0.15197808469047563,0.05571962801038136,0.04796516339541376,0.2936952167558428
242,0.09588805697338426,0.030169014849609477,0.1736922993388293,0.436910889327028,0.20680358695884968,0.322822288389156,0.00452149710413811,0.01938765957799357,0.23150970665355117,0.12835120225002608,0.08660405906628535
6988,0.08757447500646195,0.02392385188895634,0.15467337162212616,0.4368849938278281,0.09824552645671192,0.17080095670395667,0.16296666308314178,0.01991268035194666,0.12520862479704437,0.21913604255022257,0.20372950605697593
5205,0.08789711011699486,0.024153299984001182,0.1554133198410007,0.4368808940344277,0.10632757989159809,0.20128021998139195,0.19386973903459942,0.07160625930176603,0.015309195528666301,0.2422428100084547,0.16936419625352342
7134,0.09461161017730459,0.029170386389107968,0.17079340265100396,0.4368529991159234,0.0016469908542960199,0.27736190414879425,0.14030767837530822,0.09413811746743384,0.3073225865775565,0.017459823003515944,0.1617628995730953
4867,0.10188196134936667,0.035135920843236725,0.18744578107612006,0.4368301109754779,0.038490549374165746,0.3708465117687488,0.07527314113126846,0.07714869982135698,0.23415366186192624,0.1740548498854867,0.030032586157047254
8944,0.08693115610171155,0.02347700664879842,0.15322208277137608,0.43682447654480766,0.1686179898319939,0.16081811701907406,0.21313242707082475,0.05231288189469584,0.18442472715218838,0.0011563539591184016,0.21953750307210465
740,0.08781338525426835,0.02410861948790459,0.155269505982033,0.43674631941004155,0.14535193625609522,0.2136751926124311,0.13975357626764562,0.061133224580393386,0.09056206310854155,0.1719181720584036,0.17760583511648942
6505,0.0817948343550636,0.020020843473001572,0.14149502985264736,0.4367279502284752,0.06395255711736911,0.12884156279960549,0.12223265468473207,0.012253879409517074,0.14372732907234767,0.2377761261065652,0.2912158908098635
2108,0.08401630093582534,0.02148916594250582,0.14659183450146812,0.436697590650482,0.06589239983944846,0.11603242385014313,0.2521382341706925,0.046015008630144204,0.0626009067683697,0.20804813274953243,0.24927289399166963
232,0.09792139655577266,0.031842392721707566,0.1784443687027068,0.43667052719154076,0.26027627588819796,0.2784776400781627,0.18709657793771622,0.037355936408750096,0.13410342672721273,0.06006262254836782,0.042627520411592394
719,0.08857234631876174,0.02466127827001475,0.15703909790244833,0.4366577956360806,0.07774589368993252,0.1487349025665115,0.24240990842153978,0.032160739610847026,0.135487554313758,0.16095954926387776,0.20250145213353338
9287,0.09149770863568826,0.026810332858407535,0.16373861138536486,0.4366575973178114,0.26369266751689086,0.27272641732869757,0.11999102654808488,0.05977049648537988,0.03328145575373267,0.1529448540708176,0.09759308229639653
380,0.10140617289911687,0.034759969862690976,0.18644025815979492,0.4366340923500811,0.19937580904153357,0.36233210308004826,0.021935603457908664,0.017929749064947115,0.2947284677271225,0.0721818925875036,0.0315163750409363
7430,0.09263527700872304,0.027676685036933716,0.1663631120078418,0.4366068663424573,0.07845096299316176,0.23746686133687459,0.22219907442210754,0.0980130023965834,0.10650709037791559,0.12819418853449782,0.1291688199388592
5187,0.08751497057116087,0.023912559634745895,0.15463686376393532,0.43660333589167644,0.2323980084030886,0.22129174876617486,0.13182581797561257,0.06959198558706745,0.13968514356044173,0.024949860876507746,0.18025743483110704
382,0.08586769558656611,0.02277453531907741,0.15091234316343183,0.43646327534146173,0.063210215859727,0.20900089290223048,0.07893180686458662,0.06119607781069885,0.2677881397296397,0.060806697604814414,0.259066169228303
9878,0.09342718234976363,0.028302808343270827,0.16823438513951547,0.43645763788937103,0.09997647847536434,0.18883944529600932,0.2296872217911831,0.012583575729168269,0.14203050153847815,0.19255892400143948,0.13432385316835718
1937,0.09744960163988724,0.03149086579866635,0.1774566589301916,0.4364423522160111,0.2633508786531927,0.29975460710325624,0.16979511741249878,0.05970386340322532,0.09442725969723006,0.07762760050388162,0.03534067322671523
6760,0.08747775094358125,0.023904459930983307,0.1546106721121906,0.436436566905402,0.2304562224534355,0.17937822536781742,0.16211787390234272,0.02379557611564749,0.13783040040167824,0.07783671275510919,0.18858498900396947
6201,0.08311407678788112,0.020912849057067903,0.14461275551301794,0.43643506109804836,0.17852255818223978,0.16544059310673445,0.1764083114538976,0.06472327833134318,0.008711819617614648,0.18369354324661816,0.22249989606155224
505,0.09401650529549332,0.028766402313197555,0.16960661046432582,0.43640106416171537,0.025586168753621203,0.26051305306613226,0.07810602504543743,0.026629499159368335,0.2856254595890168,0.16429842707559397,0.15924136731082986
7092,0.09153758764892064,0.026873409145721634,0.1639311109756828,0.43638810975625225,0.12337767859052898,0.18992535557910314,0.2600117559357731,0.07120176281918392,0.1876720808326682,0.002447006575990624,0.165364359666752
7612,0.10600805809771886,0.03885011208284633,0.19710431776814616,0.43635806192175935,0.012339215369273255,0.33488722498037565,0.2529809598975848,0.0969012593639937,0.2803918362323965,0.016639941490122805,0.005859562666253262
4925,0.08539691989689586,0.022461633469529396,0.14987205700039416,0.4363516535755819,0.21971763964667224,0.2572873472929119,0.044665073860609396,0.07572692853196991,0.011521962500039755,0.21966179190674734,0.17141925626104934
5707,0.08451087391122603,0.02186596239098624,0.14787143872630115,0.4362632464179291,0.23915150922927078,0.20322578995913998,0.09535146407421231,0.0469195193355551,0.06624889699840705,0.1477262345068004,0.2013765858966145
5157,0.08371811770824841,0.021334383505687737,0.14606294364310113,0.4362373927225583,0.21207766514678691,0.2265476531732015,0.03470950769067332,0.058888956597402405,0.0921506561336033,0.1612301761494919,0.21439538510884049
8537,0.08060637379268704,0.019301986552506666,0.13893158946944595,0.4362317743871755,0.12264645608156595,0.1821894627296784,0.07911104563062121,0.07833281224588313,0.09233930920979322,0.1734352727650925,0.27194564133736554
622,0.09294087332782734,0.02797014353974245,0.16724276827337692,0.4361376822500173,0.11871478862803096,0.16980001414450333,0.2530571016536909,0.002746113970894309,0.127588510572352,0.18993958785289883,0.13815388317762958
7135,0.08100522524053765,0.01956879548207995,0.1398885109009312,0.43609889652583,0.14642655751559966,0.23107654563843172,0.0369716244781451,0.10862475854787466,0.024149869650990093,0.21407901608384267,0.2386716280851161
2942,0.09718591225358841,0.03132647414197611,0.17699286466402003,0.43609618048788573,0.02291666161350029,0.3708157634225128,0.04641334169089143,0.11627733588211377,0.09433498207396479,0.2976388010603256,0.05160311425669131
4505,0.08763668253265958,0.02405597369111637,0.15509988295004085,0.43608467811962176,0.08767435526895949,0.25423113995181984,0.23008793011390707,0.201046701735156,0.04701018671863745,0.008246137673694037,0.1717035485378261
6568,0.09405095648650087,0.028840163693082583,0.16982391967294413,0.4360455030664238,0.002328330516249412,0.27120114161462416,0.20034051570765243,0.1348586449520069,0.2074328980679449,0.04316844723631761,0.14067002190520464
7710,0.09536593925205264,0.029873741428724017,0.17284021936089997,0.4360439921375266,0.06959786830224805,0.30568112197446895,0.05533651267496183,0.042587104581167046,0.10970299771526097,0.3355389299875831,0.0815554647643101
8065,0.0956464473178714,0.030104100621040648,0.17350533311988034,0.43598917657248537,0.06622772270364101,0.21252572789889468,0.24492729558026605,0.037915759078742554,0.17431783016376692,0.14917650625045106,0.11490915832423758
1652,0.08705226636660061,0.023657537575749454,0.15381006981257583,0.435941979925675,0.07822077732589255,0.16934793141205232,0.1465331242775614,0.020369941665860036,0.15277063110143393,0.2147130686753661,0.21804452554183365
3944,0.084368688736538,0.02180230813687063,0.14765604673317861,0.4359366931505028,0.0076189574270950425,0.21395262505313178,0.15174005756926584,0.1380077488627379,0.0615223441688734,0.19851763217708557,0.22864063474181046
9133,0.08740262050172774,0.023906182794794915,0.15461624363175724,0.4359349245494388,0.08705661987237533,0.1522704159500506,0.20999610931986015,0.023146506627842175,0.07432421520451636,0.2542791848767819,0.19892694814857345
5566,0.09632133412189445,0.030661641254321963,0.17510465800292682,0.43586124431149487,0.18863856027474737,0.2247277772446526,0.27787331274984556,0.05531494376682567,0.13864193895745672,0.03382019515946055,0.08098327184701154
8546,0.10090702568547506,0.03445764977941373,0.1856277182411445,0.43585638207528193,0.18120963889449704,0.28306395334067425,0.2056153417242436,0.011155703106234718,0.06635425280680442,0.25202892559290463,0.0005721845346414234
8445,0.0915022619493785,0.026916962315659366,0.1640638970512994,0.4358195997686268,0.2275914017171953,0.19921221480482904,0.16853441796774435,0.002540278316440474,0.1544271200749412,0.10778553060679048,0.13990903651205921
1412,0.10160740387864858,0.03506398559273021,0.18725379994203112,0.4358117373527912,0.025226086334494358,0.2548163826777597,0.2060270187773968,0.0008782219588770896,0.2981607963096247,0.142318341327694,0.07257315261415347
1146,0.08969527988866562,0.025577962180357267,0.15993111698589885,0.43578311214327764,0.0988874151882293,0.24314274552842438,0.042205286686709524,0.02831392326323865,0.23772336737039598,0.1599639345537204,0.18976332740928167
8367,0.0863206531303358,0.02316361085563207,0.15219596202144153,0.435758296406001,0.02670718527205394,0.17696673877272043,0.14620267065656387,0.052248149477807385,0.17646622449572874,0.18315251627466733,0.2382565150504583
5386,0.10267809529513153,0.0360021578588564,0.1897423459822725,0.43573876388592814,0.1529181039454309,0.3975287578823283,0.04246050765209146,0.07754387500730964,0.29740627991174684,0.015125678379285069,0.017016797221807784
2585,0.08361997035935875,0.021320158475742416,0.14601424066077395,0.43571072295039476,0.21613879811334205,0.20804836883761332,0.06844017457395041,0.061493642352389355,0.12807226838356395,0.0911803430872726,0.22662640465186829
9874,0.09169892179759831,0.02707899473040102,0.16455696500118439,0.43570882458291726,0.24556112964435714,0.2432647883343062,0.18878184796132935,0.0664311390188107,0.03628940383525471,0.11712089461171729,0.10255079659422461
4032,0.08628414208338159,0.02314413218785735,0.15213195649782904,0.43570163435272374,0.17519772758448326,0.1814441996254347,0.09335605819534416,0.0007410487686030815,0.14422007136191872,0.19595697315393693,0.20908392131027914
7682,0.08916435025183533,0.025228398922460826,0.15883450167536278,0.4354491594855023,0.06758330623586767,0.24002555437188983,0.20218421926255953,0.14774553581795763,0.12430086777339709,0.04427170089390901,0.17388881564441913
1984,0.09212869319544874,0.02744102454981144,0.16565332640732405,0.4354195279972337,0.12323343902749317,0.25310549565056895,0.23966468085124926,0.13199686757892523,0.04079721515604058,0.09980519103793822,0.1113971106977845
3321,0.09912719015952683,0.03302557828812376,0.1817294095300036,0.435412134800685,0.16127835746185382,0.36180413490989183,0.0007916537548671131,0.030572917553551796,0.16018414897092612,0.25928159116395444,0.02608719618495497
6515,0.08298445174459233,0.02092596763462741,0.14465810601078466,0.43540215948836397,0.1926494082338806,0.24262828780616527,0.011085160759062273,0.07497730210145875,0.04175447445126364,0.2269971640283226,0.20990820261984683
8953,0.09105654243298521,0.026635811669566436,0.16320481509308002,0.4353826349575518,0.09005702119983135,0.22779712836981197,0.2264171707456105,0.09704310641121049,0.019796512654500973,0.21093237323163114,0.12795668738740354
8263,0.07836711716640599,0.017974474879732194,0.13406891839547372,0.4353515927848084,0.09393353274843898,0.09840350922001465,0.2011498590099736,0.06943842471832677,0.09299732197323074,0.1224474722448496,0.3216298800851657
3023,0.09105528032764208,0.026641362503486463,0.16322181993681623,0.435329543287459,0.2582620467817412,0.1994601494366243,0.24202641453225465,0.05043178251892643,0.06794802017704853,0.0586528624678472,0.1232187240855576
5968,0.08750252259303279,0.02404412637107129,0.1550616856966004,0.435326897742559,0.234282007479294,0.1943585655870689,0.17118062752189006,0.05573395131656235,0.12273621490004122,0.04191977813386461,0.17978885506127867
155,0.07669894220550157,0.016966218054949543,0.13025443583598043,0.4352937528891397,0.32120459961862524,0.15279814652760143,0.013832151294851934,0.018634491144975198,0.1185531110184371,0.06843590306290656,0.30654159733260267
8580,0.09565980623015993,0.030213511395011276,0.17382034229344756,0.4352759017263312,0.004869083641393259,0.15424994876245163,0.42840975044789437,0.05975474340667081,0.009196935138137692,0.24123437087160615,0.10228516773184615
8579,0.09630478942026327,0.030740220493575925,0.175328892352561,0.4352094420743011,0.3130841774728645,0.24296792290264713,0.2149866985048447,2.6114341306678965e-05,0.02029731919581402,0.17055252984479977,0.038085237737723286
2137,0.08644859570273396,0.023313452583905055,0.15268743426983458,0.435193609876918,0.01541879017000345,0.18896260872072218,0.2319066209206051,0.13697137577942153,0.1565274130586287,0.0385791945213286,0.23163399682929056
3634,0.10422116228852514,0.03745501289736534,0.19353297625305446,0.4351773218141469,0.021981229801301305,0.2718466903447941,0.25890442552193127,0.019268211041866806,0.18186437940213404,0.23809838864955654,0.008036675238415884
949,0.08682596689847423,0.023582647974011977,0.15356642853831035,0.43515999906062214,0.17485013046184958,0.21516836792748245,0.06788654111114734,0.028071314546873727,0.1232322755013243,0.20120297375206367,0.189588396699259
7221,0.10055919016379657,0.034275913214899305,0.18513755214677358,0.43513155072899934,0.03787837514735405,0.32134707425858644,0.3033239116067666,0.16125292203588576,0.0075334279789934355,0.16297613955927603,0.005688149413137497
8912,0.0853958908827684,0.022588966918743594,0.1502962638216386,0.4351132171879921,0.21516444212999147,0.16999163695264788,0.17741675637494908,0.03395051453021223,0.005491303112860394,0.21002126582025224,0.18796408107908671
7090,0.0856320056666621,0.02275485496089606,0.1508471244700941,0.4350895378166379,0.18038295997914494,0.17439417850268094,0.22428112336527414,0.08162405048344233,0.017661027097232187,0.13072414595358633,0.19093251461863922
5260,0.09304721263658425,0.0281877985169888,0.16789222291991013,0.4350839566370508,0.0903805635858529,0.24860288678267944,0.06252962459847093,0.004329878897249396,0.2416008844146158,0.20348211331563135,0.14907404840550012
3691,0.09130446703807794,0.026863971463301536,0.16390232293442805,0.4350424433374536,0.08178621024933319,0.41902843668973083,0.01110767818083028,0.24364895207771714,0.042030562790332356,0.10590045408720465,0.09649770592485152
686,0.0913830644806307,0.026926914483704066,0.16409422440690613,0.43501265653092935,0.1372577828848601,0.2771146631061947,0.15957597565345286,0.11947238461222279,0.02923056136395528,0.16789803349391053,0.10945059888540389
8041,0.08502684099279763,0.022348906807575227,0.1494955076501472,0.4349752177501876,0.14407987778483913,0.20054305032326766,0.09445701878123292,0.055255500823293294,0.1140562587751863,0.17585199302639073,0.21575630048579017
2865,0.08384345207033952,0.021551971703877775,0.14680589805548608,0.43488342713730443,0.1704467014924974,0.2315873671407777,0.10941708523135392,0.1222331826517905,0.03402822237458538,0.12902282410049354,0.2032646170085015
8654,0.08317728581426637,0.021107227700367492,0.14528326710384612,0.43485589960685744,0.2078649626745009,0.1841886852989658,0.04525757693111885,0.00962577368964609,0.10831972418214693,0.2130148168891783,0.23172846033444305
9629,0.0929934854414029,0.028177640206040078,0.16786196771764614,0.4348423078429672,0.043002319949592936,0.23538784918805608,0.24083719998748407,0.09757003255576796,0.025069038653496946,0.24831509004105223,0.10981846962454969
209,0.08462664398866335,0.02209714818671712,0.14865109547768937,0.434753903299441,0.05309588013637822,0.19883731679883626,0.1680460960931166,0.11476905157818941,0.03615382060836699,0.21353726270704668,0.21556057207806587
810,0.08554883195077907,0.02273572915957263,0.15078371649343517,0.4347208934436428,0.23329058161068528,0.16329547308607814,0.14444320255496443,0.015346434887564743,0.12940458691786796,0.10432578535603682,0.2098939355868026
7770,0.08876543518881734,0.02502358951319817,0.1581884620103444,0.43470575739158884,0.05213172094234712,0.17703769809407716,0.20001818543334998,0.056695205965275636,0.18183730268988688,0.12659894852472037,0.20568093835034282
2770,0.07602021027953106,0.016608786279870592,0.12887508013526353,0.4346861334304031,0.10830121245039856,0.2822042040427397,0.00287525389421407,0.25340177265786806,0.04670448240330623,0.007615060953825968,0.2988980135976475
5481,0.08505820593970619,0.022400359224074837,0.1496674955495509,0.43468493743965375,0.05680338525008781,0.22465405489046242,0.1470522983313671,0.13177304974643808,0.017683122965331886,0.22151794299833466,0.20051614581797814
1046,0.0874027981054592,0.024044553930332068,0.15506306436521905,0.4346799051172226,0.040261408480590004,0.09533281886484513,0.2734187366813572,0.0002932219454951914,0.24285246311281403,0.08817492004992072,0.2596664308649776
7309,0.09794481429098059,0.032157142193702366,0.17932412607817824,0.4346588269834909,0.12796987757899816,0.2020954708896127,0.26622189084958225,0.005768298142627157,0.2464651493672947,0.05400157078632575,0.09747774238555926
2495,0.10346813666461607,0.03687819914885773,0.19203697339017226,0.4346461787596974,0.016883105454400867,0.2924580157744415,0.26651504654597374,0.06871712170446542,0.14976768194069492,0.19984891234630056,0.0058101162337230545
7411,0.07945499056406889,0.018711353256987882,0.1367894486317855,0.43464602832132077,0.0953410425799769,0.2537261516437083,0.03308394176098124,0.18921949708083183,0.1291680379169826,0.0160056759486856,0.2834556530688334
2567,0.08475297414847287,0.022196309304057336,0.14898425857807038,0.43462963648969105,0.14828085049133033,0.17619708422722508,0.18079967728218063,0.08695361638701343,0.12106244678510011,0.06091901528177733,0.22578730954537296
7294,0.08545138521844885,0.022681227483043073,0.1506028800622454,0.4345958403411492,0.2557859152219084,0.23508374754846237,0.039778026604368584,0.044328396149031515,0.07125997250477406,0.17367018321978692,0.18009375875166803
